evolution_tree_id,pokemon_form_id,text_markup,text_html,grid_column,grid_row
136,342,{Water Stone;ITEM;water-stone},"<a href=""/items/water-stone"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Water Stone</span><img src=""https://cdn.pokedb.org/cf9ed4e2d4b434ce22fe34e7b6d738f3bd4bd634169ddb04f05d13cf85ad56aaw20h20"" width=""20"" height=""20"" alt=""Item Icon for Water Stone"" style=""width: 20px; height: 20px""></a>",3,1
137,343,,,1,1
137,344,{Lv. 14;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 14</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
137,345,{Leaf Stone;ITEM;leaf-stone},"<a href=""/items/leaf-stone"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Leaf Stone</span><img src=""https://cdn.pokedb.org/d401954c5ed28dae006091515619b1f0287b264719b1223f7e5a9aebf5ae9c27w20h20"" width=""20"" height=""20"" alt=""Item Icon for Leaf Stone"" style=""width: 20px; height: 20px""></a>",3,1
138,346,,,1,1
138,347,{Lv. 22;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 22</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
139,348,,,1,1
139,349,{Lv. 25;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 25</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
140,350,,,1,1 / span 2
140,351,{Lv. 20;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 20</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1 / span 2
140,352,{Lv. 30;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 30</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
140,581,{Dawn Stone;ITEM;dawn-stone}<br/>{male;GENDER;MALE},"<a href=""/items/dawn-stone"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Dawn Stone</span><img src=""https://cdn.pokedb.org/5c7aa9058f45bf29902bdd9a62bf63e1e78e9b22bfc68cb39745a9d3f6252e97w20h20"" width=""20"" height=""20"" alt=""Item Icon for Dawn Stone"" style=""width: 20px; height: 20px""></a><br><span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">male</span><img src=""https://cdn.pokedb.org/cdn_assets/pokemon_assets/gender/genderM.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span>",3,2
141,354,,,1,1
141,355,{Lv. 22;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 22</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
142,356,,,1,1
142,357,{Lv. 23;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 23</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
143,358,,,1,1
143,359,{Lv. 18;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 18</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
143,360,{Lv. 36;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 36</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
144,361,,,1,1 / span 2
144,362,{Lv. 20;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 20</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
144,363,{Lv. 20;ITEM;rare-candy}<br/>must have space left in your party<br/>and a {Poké Ball;ITEM;poke-ball} in your bag,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 20</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a><br>must have space left in your party<br>and a <a href=""/items/poke-ball"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Poké Ball</span><img src=""https://cdn.pokedb.org/03e67137960998e9c28b4bdef1c4b6dfa76e38f100a29878d84971950dcd181aw20h20"" width=""20"" height=""20"" alt=""Item Icon for Poké Ball"" style=""width: 20px; height: 20px""></a> in your bag",2,2
145,364,,,1,1
145,365,{Lv. 20;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 20</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
145,366,{Lv. 40;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 40</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
146,367,,,1,1
146,368,{Lv. 24;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 24</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
147,370,,,1,1
147,583,{Lv. Up;ITEM;rare-candy} in areas with a special magnetic field<br/>or {Thunder Stone;ITEM;thunder-stone} {LA;GAME;legends-arceus} and {SV;GAME;scarlet-violet},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. Up</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> in areas with a special magnetic field<br>or <a href=""/items/thunder-stone"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Thunder Stone</span><img src=""https://cdn.pokedb.org/c64cc6584539e36f1e5d9b9279e58937ad9026f3105a1422f5086c15b735d2f7w20h20"" width=""20"" height=""20"" alt=""Item Icon for Thunder Stone"" style=""width: 20px; height: 20px""></a> <div class=""inline-flex max-w-max overflow-hidden rounded-md border-[2px] border-solid border-black""><span class=""flex h-full w-max items-center justify-center justify-items-center px-1 text-center font-bold"" style=""background-color: #435861; color: #FFFFFF;"">LA</span></div> and <div class=""inline-flex max-w-max overflow-hidden rounded-md border-[2px] border-solid border-black""><span class=""flex h-full w-max items-center justify-center justify-items-center px-1 text-center font-bold"" style=""background-color: #f13b2e; color: #FFFFFF;"">S</span><span class=""flex h-full w-max items-center justify-center justify-items-center px-1 text-center font-bold"" style=""background-color: #852196; color: #FFFFFF;"">V</span></div>",2,1
148,371,,,1,1
148,372,{Moon Stone;ITEM;moon-stone},"<a href=""/items/moon-stone"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Moon Stone</span><img src=""https://cdn.pokedb.org/ea8b2d9198b708b2aeb5dd65372550e5cb701da54811bbe8b866869f5646efadw20h20"" width=""20"" height=""20"" alt=""Item Icon for Moon Stone"" style=""width: 20px; height: 20px""></a>",2,1
149,373,,,1,1
150,375,,,1,1
151,377,,,1,1
151,378,{Lv. 32;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 32</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
151,379,{Lv. 42;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 42</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
152,381,,,1,1
152,382,{Lv. 37;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 37</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
153,384,,,1,1
153,385,{Lv. 26;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 26</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
154,387,,,1,1
155,388,,,1,1
156,389,,,1,1
157,390,,,1,1
158,501,,,1,1
158,391,{Lv. Up;ITEM;rare-candy} with high friendship<br/>during the day,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. Up</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> with high friendship<br>during the day",2,1
158,502,{Shiny Stone;ITEM;shiny-stone},"<a href=""/items/shiny-stone"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Shiny Stone</span><img src=""https://cdn.pokedb.org/0ddb72eea8b0f525ce0f07ca593408e369e3c60f7f4d5091bc5e2e44514620f0w20h20"" width=""20"" height=""20"" alt=""Item Icon for Shiny Stone"" style=""width: 20px; height: 20px""></a>",3,1
159,392,,,1,1
159,393,{Lv. 20;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 20</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
160,394,,,1,1
160,395,{Lv. 30;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 30</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
161,397,,,1,1
161,398,{Lv. 40;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 40</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
162,399,,,1,1
162,400,{Lv. 33;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 33</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
163,402,,,1,1
164,403,,,1,1
164,404,{Lv. 32;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 32</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
165,405,,,1,1
166,406,,,1,1
166,407,{Lv. 35;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 35</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
166,408,{Lv. 45;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 45</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
167,409,,,1,1
167,410,{Lv. 32;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 32</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
168,411,,,1,1
168,412,{Lv. 35;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 35</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
169,414,,,1,1
170,415,,,1,1
171,416,,,1,1
172,417,,,1,1
173,418,,,1,1
173,419,{Lv. 30;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 30</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
174,420,,,1,1
174,421,{Lv. 30;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 30</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
175,422,,,1,1
175,423,{Lv. 36;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 36</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
176,424,,,1,1
176,425,{Lv. 40;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 40</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
177,426,,,1,1
177,427,{Lv. 40;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 40</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
178,428,,,1,1
178,429,{Lv. Up;ITEM;rare-candy} with high beauty (170+)<br/>or {Trade;MISC;TRADE} holding {Prism Scale;ITEM;prism-scale},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. Up</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> with high beauty (170+)<br>or <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Trade</span><img src=""https://cdn.pokedb.org/cdn_assets/meta_assets/icons/effect_conversion/trade.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span> holding <a href=""/items/prism-scale"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Prism Scale</span><img src=""https://cdn.pokedb.org/62035d3f34dc89e399ac880ac80ff53ab8bcb5186c4f94cfe04349c5394ec045w20h20"" width=""20"" height=""20"" alt=""Item Icon for Prism Scale"" style=""width: 20px; height: 20px""></a>",2,1
179,430,,,1,1
180,434,,,1,1
181,435,,,1,1
181,436,{Lv. 37;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 37</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
182,438,,,1,1
182,439,{Lv. 37;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 37</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
182,584,{Trade;MISC;TRADE} holding {Reaper Cloth;ITEM;reaper-cloth},"<span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Trade</span><img src=""https://cdn.pokedb.org/cdn_assets/meta_assets/icons/effect_conversion/trade.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span> holding <a href=""/items/reaper-cloth"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Reaper Cloth</span><img src=""https://cdn.pokedb.org/509a79227e8c292c38e204a338b512679e44d0d69237481cd140ad240b64a0cfw20h20"" width=""20"" height=""20"" alt=""Item Icon for Reaper Cloth"" style=""width: 20px; height: 20px""></a>",3,1
